url,title,displayedUrl,description,emphasizedKeywords,siteLinks,productInfo,likes,lastUpdated,channelName,type,position,reelLength,followersAmount,tweetCards,date,views,personalInfo,source_file
https://www.instagram.com/pkskotasurabaya/p/DJrjuxLBxU5/?locale=zh_CN&hl=bg,Mayoritas pelaku judi di Indonesia berasal dari kalangan ...,Instagram › pkskotasurabaya,"PKS menyatakan dukungan terbatas: pemilihan gubernur dipilih DPRD, sementara bupati dan wali kota tetap dipilih langsung oleh rakyat.",['gubernur dipilih DPRD'],[],{},6 suka,7 bulan yang lalu,pkskotasurabaya,organic,69,,,,,,,instagram_search2.json
https://www.instagram.com/p/DNYBtJ1Rtnm/,Dalam Sidang Bersama DPR-DPD RI 2025 ... - Instagram,Instagram › dpr_ri,"... gubernur dipilih DPRD. Kita akan bawa ke DPR,” kata Cak Imin saat ditemui di kawasan Jakarta Pusat, Senin (14/7/2025) malam. Mulanya, ia ...",['gubernur dipilih DPRD'],[],{},"8,8 rb+ suka",4 bulan yang lalu,p,organic,71,,,,,,,instagram_search2.json
https://www.instagram.com/p/DRM3FXygfYR/,Pengesahan dilakukan dalam Rapat Paripurna ke-8 masa ...,Instagram › palembanginfo,"... gubernur dipilih DPRD. Kita akan bawa ke DPR,” kata Cak Imin saat ditemui di kawasan Jakarta Pusat, Senin (14/7/2025) malam. Mulanya, ia ...",['gubernur dipilih DPRD'],[],{},40+ suka,1 bulan yang lalu,p,organic,72,,,,,,,instagram_search2.json
https://www.instagram.com/p/DJfpBfUB7Wt/,"Puan Maharani on Instagram: ""DPR RI dengan bangga ...",Instagram › ketua_dprri,"... gubernur dipilih DPRD. Kita akan bawa ke DPR,” kata Cak Imin saat ditemui di kawasan Jakarta Pusat, Senin (14/7/2025) malam. Mulanya, ia ...",['gubernur dipilih DPRD'],[],{},120+ suka,8 bulan yang lalu,p,organic,73,,,,,,,instagram_search2.json
https://www.instagram.com/p/DR_aFyKk2mM/,Pembahasan Pilkada lewat DPRD di Komisi II DPR bagian ...,Instagram › nadil_asadel,... gubernur-dipilih-dprd-tapi-bupati-dan-wali-kota-tetap-di-tangan-rakyat?page=2 . Seputarkotapalembang dpr pilgub. more. View all 42 comments.,['gubernur-dipilih-dprd'],[],{},,,p,organic,74,,1 bulan yang lalu,,,,,instagram_search2.json
https://www.instagram.com/p/DMHUoLgxFDU/,Sikap walk out Abdulloh bukan sekadar reaksi spontan. Ia ...,Instagram › lambe.kaltim,... gubernur-dipilih-dprd-tapi-bupati-dan-wali-kota-tetap-di-tangan-rakyat?page=2 . Seputarkotapalembang dpr pilgub. more. View all 42 comments.,['gubernur-dipilih-dprd'],[],{},350+ suka,5 bulan yang lalu,p,organic,75,,,,,,,instagram_search2.json
https://www.instagram.com/p/DP9N-eoDbHo/,Kementerian Dalam Negeri atau Kemendagri mengungkap ...,Instagram › sukabumiupdatecom,CAKMANO MENURUT KAMU LUR.. ...,['gubernur-dipilih-dprd'],[],{},40+ suka,2 bulan yang lalu,p,organic,78,,,,,,,instagram_search2.json
https://www.instagram.com/p/DFEV6nczVVR/,"""Donald Trump resmi dilantik dan diambil sumpah sebagai ...",Instagram › tirtoid,"Menurut Ardian, penolakan terhadap wacana perubahan sistem Pilkada itu juga datang dari laki-laki maupun perempuan. Penolakan juga muncul ...",['perubahan sistem Pilkada'],[],{},490+ suka,11 bulan yang lalu,p,organic,148,,,,,,,instagram_search2.json
https://www.instagram.com/reel/DAkcBGNKmCK/,"Budaya ngopi makin menjamur di Indonesia, mulai ...",Instagram › tirtoid,"Menurut Ardian, penolakan terhadap wacana perubahan sistem Pilkada itu juga datang dari laki-laki maupun perempuan. Penolakan juga muncul ...",['perubahan sistem Pilkada'],[],{},820+ suka,1 tahun yang lalu,reel,organic,149,,,,,,,instagram_search2.json
https://www.instagram.com/reel/CXNZFLGgSE1/,Satu per satu korban awan panas guguran Gunung ...,Instagram › radar_bogor,... perubahan sistem pilkada itu. Dukungan juga diberikan Partai NasDem. Ketua Fraksi NasDem Viktor Bungtilu Laiskodat mengatakan bahwa sistem ...,['perubahan sistem pilkada'],[],{},620+ suka,4 tahun yang lalu,reel,organic,150,,,,,,,instagram_search2.json
https://www.instagram.com/p/DEtef6aBc_Y/?hl=zh-cn,Terjadi longsor di Banjarangkan tepatnya Sebelah barat ...,Instagram › koranbaliexpress,"... perubahan sistem pilkada. Sekjen Demokrat Herman Khaeron menegaskan, partainya berada “dalam satu barisan” dengan Presiden Prabowo, dengan ...",['perubahan sistem pilkada'],[],{},10+ suka,12 bulan yang lalu,p,organic,151,,,,,,,instagram_search2.json
https://www.instagram.com/p/DSv_qNzEc4b/,INILAH.COM,Instagram › caprighaz,"... perubahan sistem pilkada sebagai langkah yang tidak tepat waktu. Di tengah penderitaan rakyat, perdebatan soal mekanisme kekuasaan dianggap ...",['perubahan sistem pilkada'],[],{},2 suka,1 minggu yang lalu,p,organic,153,,,,,,,instagram_search2.json
https://www.instagram.com/p/ClTQ-Iqpv6I/,Permasalahan kekurangan dokter (yang kembali menguak ...,Instagram › tirtoid,"Menurut Ardian, penolakan terhadap wacana perubahan sistem Pilkada itu juga datang dari laki-laki maupun perempuan. Penolakan juga muncul ...",['perubahan sistem Pilkada'],[],{},"6,6 rb+ suka",3 tahun yang lalu,p,organic,154,,,,,,,instagram_search2.json
https://www.instagram.com/keidenesia.tv/p/DEW8QXCsI_F/?locale=zh-hans&hl=ar,‏‎KeidenesiaTV‎‏ | ‏‎UPdates - Menteri Koordinator Bidang ...,Instagram › keidenesia.tv,Ketua DPP PKB Daniel Johan mengatakan perubahan sistem pilkada tersebut merupakan ide lama Ketum PKB Muhaimin Iskandar atau Cak Imin.,['perubahan sistem pilkada'],[],{},10+ suka,1 tahun yang lalu,keidenesia.tv,organic,155,,,,,,,instagram_search2.json
https://www.instagram.com/p/COzTkmDhGuu/,Ada potensi bahaya di balik dokumen-dokumen pribadimu ...,Instagram › tirtoid,"Menurut Ardian, penolakan terhadap wacana perubahan sistem Pilkada itu juga datang dari laki-laki maupun perempuan. Penolakan juga muncul ...",['perubahan sistem Pilkada'],[],{},"28,5 rb+ suka",4 tahun yang lalu,p,organic,156,,,,,,,instagram_search2.json
https://www.instagram.com/p/C-701OFygtP/,Panitia Kerja (Panja) revisi UU Pilkada Badan Legislasi ...,Instagram › kompascom,Panitia Kerja (Panja) revisi UU Pilkada Badan Legislasi (Baleg) DPR RI menolak Putusan Mahkamah Konstitusi (MK) soal syarat usia minimum ...,['revisi UU Pilkada'],[],{},8 rb+ suka,1 tahun yang lalu,p,organic,31,,,,,,,instagram_search2.json
https://www.instagram.com/p/C_CPnKfvs0-/,Presiden Joko Widodo () memastikan pemerintah ...,Instagram › katadatacoid,"... Revisi UU Pilkada oleh DPR. ""Iya (ikuti Putusan MK),"" kata Jokowi usai membuka Kongres Ke-6 PAN di Jakarta, Jumat (23/8). Presiden Jokowi ...",['Revisi UU Pilkada'],[],{},"1,7 rb+ suka",1 tahun yang lalu,p,organic,32,,,,,,,instagram_search2.json
https://www.instagram.com/reel/C--WYzgyk9V/,"Kompas.com on Instagram: ""Massa aksi demo untuk menolak ...",Instagram › kompascom,"2740 likes, 117 comments - kompascom on August 22, 2024: ""Massa aksi demo untuk menolak revisi UU Pilkada menjebol barikade polisi di gerbang belakang ...",[],[],{},,1 Des 2025,reel,organic,33,,,,,,,instagram_search2.json
https://www.instagram.com/p/C--IeNTyoa-/,"""Wakil Ketua DPR RI Sufmi Dasco Ahmad memastika ...",Instagram › jawapos,"... revisi UU Pilkada yang direncanakan hari ini tanggal 22 Agustus.BATAL dilaksanakan,"" kata Dasco melalui cuitan pada akun media sosial X ...",['revisi UU Pilkada'],[],{},,,p,organic,34,,1 tahun yang lalu,,,,,instagram_search2.json
https://www.instagram.com/p/DTM6Bb5Ewmc/,- Wacana mengembalikan mekanisme pemilihan kepala ...,Instagram › medsoszone,"Revisi UU Pilkada perlu diarahkan pada penguatan penegakan hukum terhadap politik uang melalui criminal justice system yang tegas, dengan ...",['Revisi UU Pilkada'],[],{},50+ suka,1 hari yang lalu,p,organic,35,,,,,,,instagram_search2.json
https://www.instagram.com/p/C-72eB1tX6l/?hl=fi,Menteri Dalam Negeri (Mendagri) Tito Karnavian ...,Instagram › kontannews,"331 likes, 80 comments - kontannews August 21, 2024: ""Menteri Dalam Negeri (Mendagri) Tito Karnavian menegaskan pembahasan revisi UU Pilkada ...",['revisi UU Pilkada'],[],{},330+ suka,1 tahun yang lalu,p,organic,36,,,,,,,instagram_search2.json
https://www.instagram.com/reel/DL7MDT-zWmN/,"Perludem on Instagram: ""Pemilu Nasional dan Daerah dipisah ...",Instagram › perludem,"Revisi UU Pilkada perlu diarahkan pada penguatan penegakan hukum terhadap politik uang melalui criminal justice system yang tegas, dengan ...",[],[],{},50+ suka,6 bulan yang lalu,reel,organic,37,2:46,,,,,,instagram_search2.json
https://www.instagram.com/reel/DTMZ4pskq31/,Pemilihan Kepala Daerah dilaksanakan secara Demokratis ...,Instagram › bang.rifqi.mrk,"Ketimbang mengubah sistem, Said menawarkan penguatan aspek hukum melalui revisi UU Pilkada. ""Problemnya adalah politik uang. Kita butuh ...",[],[],{},170+ suka,1 hari yang lalu,reel,organic,38,5:23,,,,,,instagram_search2.json
https://www.instagram.com/p/DSTbsy8Emhc/,Mengembalikan Pilkada ke DPRD: Evaluasi demokrasi ...,Instagram › nanang.nh4,CAKMANO MENURUT KAMU LUR.. ...,['gubernur-dipilih-dprd'],[],{},1 suka,3 minggu yang lalu,p,organic,81,,,,,,,instagram_search2.json
https://www.instagram.com/reel/DSKk8mBElW2/,Bimbingan Teknis Anggota Fraksi Partai Golkar DPRD ...,Instagram › mashanungmenyapa,29 likes · apdianutama. Golkar dan PKB Sepakat Bupati dan Gubernur dipilih DPRD beritaviral fypreels pilkada pemilu golkar pkb. more. View ...,['Gubernur dipilih DPRD'],[],{},2 suka,3 minggu yang lalu,reel,organic,83,,,,,,,instagram_search2.json
https://www.instagram.com/reel/DDPPypWSUwt/?hl=am-et,Bersenang-senang dengan si kulit bundar,Instagram › ibalzulfianto,"Bersenang-senang dengan si kulit bundar · Wakil Wali Kota Batam-ku asyik.. · PROJO Setujui Kompromi Pilkada: Gubernur Dipilih DPRD, Bupati dan ...",['Gubernur Dipilih DPRD'],[],{},,,reel,organic,84,,1 tahun yang lalu,,,,,instagram_search2.json
https://www.instagram.com/p/DLRii0UPlX1/,viktorbungtilulaiskodat,Instagram › viktorbungtilulaiskodat,"... gubernur dipilih DPRD. Kita akan bawa ke DPR,” kata Cak Imin saat ditemui di kawasan Jakarta Pusat, Senin (14/7/2025) malam. Mulanya, ia ...",['gubernur dipilih DPRD'],[],{},460+ suka,6 bulan yang lalu,p,organic,85,,,,,,,instagram_search2.json
https://www.instagram.com/p/C9L6oYgyGm3/,"Melepaskan hobi yang beberapa waktu ini ""terlupakan""....",Instagram › ibalzulfianto,"PROJO Setujui Kompromi Pilkada: Gubernur Dipilih DPRD, Bupati dan Wali Kota Tetap Dipilih Langsung Jakarta, 06 Januari 2026",['Gubernur Dipilih DPRD'],[],{},7 suka,1 tahun yang lalu,p,organic,86,,,,,,,instagram_search2.json
https://www.instagram.com/p/DNVzaGQT3vB/,Malam ini melihat langsung persiapan Sidang Tahunan ...,Instagram › puanmaharaniri,"... gubernur dipilih DPRD. Kita akan bawa ke DPR,” kata Cak Imin saat ditemui di kawasan Jakarta Pusat, Senin (14/7/2025) malam. Mulanya, ia ...",['gubernur dipilih DPRD'],[],{},"54,3 rb+ suka",4 bulan yang lalu,p,organic,87,,,,,,,instagram_search2.json
https://www.instagram.com/p/DOIhhp-E-GH/,"Melalui unggahan di akun Instagram resminya, Partai ...",Instagram › infipop.id,CAKMANO MENURUT KAMU LUR.. ...,['gubernur-dipilih-dprd'],[],{},"9,2 rb+ suka",4 bulan yang lalu,p,organic,88,,,,,,,instagram_search2.json
https://www.instagram.com/reel/C_HZJAbh5Vd/,GERAKAN RAKYAT KAWAL PILKADA 2024 Langkah DPR ...,Instagram › niluhpuspa,"216 likes, 4 comments - niluhpuspa on August 25, 2024: ""GERAKAN RAKYAT KAWAL PILKADA 2024 Langkah DPR untuk membahas Revisi UU Pilkada ...",[],[],{},210+ suka,1 tahun yang lalu,reel,organic,40,1:43,,,,,,instagram_search2.json
https://www.instagram.com/p/C--fRwaMd_N/,📌 Pernyataan Sikap PPI Dunia Tentang Penolakan Revisi ...,Instagram › ppidunia,"4776 likes, 89 comments - ppidunia on August 22, 2024: "" Pernyataan Sikap PPI Dunia Tentang Penolakan Revisi UU Pilkada (version amandemen ...",['Revisi UU Pilkada'],[],{},"4,8 rb+ suka",1 tahun yang lalu,p,organic,41,,,,,,,instagram_search2.json
https://www.instagram.com/p/C--gqnZSVbn/,[Kenapa Mahasiswa Harus Peduli Undang-Undang di ...,Instagram › wartakema,"Revisi UU Pilkada yang dilakukan oleh Badan Legislatif DPR pada putusan MK Nomor 70/PUU-XXII/2024, telah menjadi sorotan publik. Revisi UU ...","['Revisi UU Pilkada', 'Revisi UU']",[],{},270+ suka,1 tahun yang lalu,p,organic,42,,,,,,,instagram_search2.json
https://www.instagram.com/p/C-96o3OSqQL/,Gila! Masak Revisi UU Pilkada bisa cepat mau disahkan ...,Instagram › rumah.aman,"880 likes, 13 comments - rumah.aman on August 22, 2024: ""Gila! Masak Revisi UU Pilkada bisa cepat mau disahkan DPR RI dalam tempo 1 hari.",['Revisi UU Pilkada'],[],{},880+ suka,1 tahun yang lalu,p,organic,43,,,,,,,instagram_search2.json
https://www.instagram.com/reel/C-_2ZcEShg9/,[KAJIAN ISU : RUU PILKADA 2024] ...,Instagram › bempoltekkesjkt1,... Revisi UU Pilkada menyampaikan bahwa “Pengesahan Revisi UU Pilkada yang direncanakan hari ini tanggal 22 Agustus batal dilaksanakan. Oleh ...,"['Revisi UU Pilkada', 'Revisi UU Pilkada']",[],{},230+ suka,1 tahun yang lalu,reel,organic,44,,,,,,,instagram_search2.json
https://www.instagram.com/p/C_C6chPROlY/,[KAWAL ISU PENGESAHAN REVISI UU PILKADA ...,Instagram › bemfkunri,"142 likes, 0 comments - bemfkunri on August 24, 2024: ""[KAWAL ISU PENGESAHAN REVISI UU PILKADA] Hidup Mahasiswa! Hidup Rakyat Indonesia!",['REVISI UU PILKADA'],[],{},140+ suka,1 tahun yang lalu,p,organic,45,,,,,,,instagram_search2.json
https://www.instagram.com/reel/C7dpdlthR_u/,"Rilis | GUGAT UU PILKADA, PARTAI GELORA : PARTAI ...",Instagram › partaigeloraid,Dua substansi yang diubah dalam revisi UU pilkada adalah soal syarat usia calon kepala daerah dan ambang batas pencalonan kepala daerah oleh ...,[],[],{},200+ suka,1 tahun yang lalu,reel,organic,46,0:15,,,,,,instagram_search2.json
https://www.instagram.com/reel/C-9rKwVy2tH/,"Anggota DPR Fraksi PDI Perjuangan (PDI-P), Masinton ...",Instagram › narasinewsroom,"Anggota DPR Fraksi PDI Perjuangan (PDI-P), Masinton Pasaribu, menilai revisi UU Pilkada mengabaikan konstitusi jika dipaksakan untuk ...",['revisi UU Pilkada'],[],{},63 rb+ suka,1 tahun yang lalu,reel,organic,47,,,,,,,instagram_search2.json
https://www.instagram.com/p/C-9PyvRP3vR/,[ KONSOLIDASI: PERINGATAN DARURAT DEMOKRASI] ...,Instagram › bempolmed,... revisi UU Pilkada ini berjalan tanpa pengawasan dan koreksi. Masa depan bangsa ada di tangan kita! Kehadiran Anda sangat berarti dalam ...,['revisi UU Pilkada'],[],{},900+ suka,1 tahun yang lalu,p,organic,48,,,,,,,instagram_search2.json
https://www.instagram.com/reel/C-7mL7mt7mC/,Presiden Joko Widodo () menanggapi polemik syarat ...,Instagram › katadatacoid,"... revisi UU Pilkada. Jokowi JokoWidodo MahkamahKonstitusi UUPilkada DPRRI Pilkada2024 Katadatacoid VideoKatadata"".",[],[],{},"3,3 rb+ suka",1 tahun yang lalu,reel,organic,49,0:20,,,,,,instagram_search2.json
https://www.instagram.com/p/C_NJX0hzl4c/,Presiden Joko Widodo (Jokowi) memuji respons DPR RI ...,Instagram › totalpolitikcom,... revisi UU Pilkada itu digelar pada Kamis (22/8). Aksi tersebut digelar di tengah DPR menggelar rapat paripurna pengesahan RUU Pilkada. Di ...,['revisi UU Pilkada'],[],{},"5,6 rb+ suka",1 tahun yang lalu,p,organic,51,,,,,,,instagram_search2.json
https://www.instagram.com/reel/C--BRDGBi_J/,Aksi mendukung putusan MK dan menolak revisi UU Pilkada ...,Instagram › metrotv,"543 likes, 17 comments - metrotv on August 22, 2024: ""Aksi mendukung putusan MK dan menolak revisi UU Pilkada juga dilakukan di depan gedung ...",[],[],{},540+ suka,1 tahun yang lalu,reel,organic,53,0:44,,,,,,instagram_search2.json
https://www.instagram.com/reel/C-9ylKUpcJ_/,Massa aksi menolak Revisi UU Pilkada menjebol pagar jeruji ...,Instagram › cnbcindonesia,"31K likes, 1945 comments - cnbcindonesia on August 22, 2024: ""Massa aksi menolak Revisi UU Pilkada menjebol pagar jeruji di depan Gedung DPR ...",[],[],{},"31,4 rb+ suka",1 tahun yang lalu,reel,organic,55,0:35,,,,,,instagram_search2.json
https://www.instagram.com/reel/C-_20KwydpX/,Kepala Presidential Communication Office (PCO) Hasan ...,Instagram › narasinewsroom,"Kepala Presidential Communication Office (PCO) Hasan Nasbi merespons demonstrasi penolakan revisi UU Pilkada di sejumlah wilayah di Indonesia, ...",[],[],{},"85,3 rb+ suka",1 tahun yang lalu,reel,organic,56,0:03,,,,,,instagram_search2.json
https://www.instagram.com/reel/C-9gI1oCqXI/,"detikcom on Instagram: ""Tolak Revisi UU Pilkada 2024, ramai ...",Instagram › detikcom,"18K likes, 330 comments - detikcom on August 21, 2024: ""Tolak Revisi UU Pilkada 2024, ramai-ramai dari para kalangan public figure ikut ...",[],[],{},"17,8 rb+ suka",1 tahun yang lalu,reel,organic,57,0:52,,,,,,instagram_search2.json
https://www.instagram.com/reel/DA-zxelyVjB/,"Kebijakan Revisi UU Pilkada kemarin, menjadi ...",Instagram › pangi_syarwi,"4 likes, 0 comments - pangi_syarwi on October 4, 2024: ""Kebijakan Revisi UU Pilkada kemarin, menjadi pembelajaran dengan mundur selangkah ...",['Revisi UU Pilkada'],[],{},4 suka,1 tahun yang lalu,reel,organic,58,,,,,,,instagram_search2.json
https://www.instagram.com/reel/C--KU35Pm1W/,"KompasTV on Instagram: ""Masinton dan Arteria PDIP Ditanya ...",Instagram › kompastv,"... Revisi UU Pilkada dibatalkan,” ujar salah satu demonstran. Tak sendiri, Masinton bersama Arteria Dahlan mendengarkan aspirasi demonstran ...",[],[],{},"27,2 rb+ suka",1 tahun yang lalu,reel,organic,59,12:05,,,,,,instagram_search2.json
https://www.instagram.com/p/DSthxwxEbUo/,"Di ujung tahun 2025, sebuah wacana mengembalikan ...",Instagram › bang.dhin,"... perubahan sistem pilkada sebagai langkah yang tidak tepat waktu. Di tengah penderitaan rakyat, perdebatan soal mekanisme kekuasaan dianggap ...",['perubahan sistem pilkada'],[],{},8 suka,2 minggu yang lalu,p,organic,159,,,,,,,instagram_search2.json
https://www.instagram.com/reel/DB8Gs4nyU8f/,Pilkada Kab. Kediri Sebentar Lagi Ayo Warga Kab. Kediri Pilih ...,Instagram › pan_kediri,Partai Kebangkitan Bangsa (PKB) juga secara terbuka mendukung. Ketua DPP PKB Daniel Johan mengatakan perubahan sistem pilkada tersebut merupakan ...,[],[],{},20+ suka,1 tahun yang lalu,reel,organic,160,2:11,,,,,,instagram_search2.json
https://www.instagram.com/p/DPd7Kh2EaXi/,Pendidikan Politik Anggota Partai Aceh Tahun 2025 ...,Instagram › dpp_partaiaceh,"Menurutnya, setiap elit politik memiliki hak menyampaikan gagasan di ruang publik, termasuk wacana perubahan sistem pilkada. Namun, menurut ...",['perubahan sistem pilkada'],[],{},50+ suka,3 bulan yang lalu,p,organic,161,,,,,,,instagram_search2.json
https://www.instagram.com/p/DExA0LJtPZT/,"Menteri Komunikasi dan Digital (Menkomdigi), Meutya ...",Instagram › tirtoid,"Menurut Ardian, penolakan terhadap wacana perubahan sistem Pilkada itu juga datang dari laki-laki maupun perempuan. Penolakan juga muncul ...",['perubahan sistem Pilkada'],[],{},"1,6 rb+ suka",12 bulan yang lalu,p,organic,162,,,,,,,instagram_search2.json
https://www.instagram.com/p/BY0kLH3hBMn/?hl=es,"Sempat populer pada awal dekade 2000, kini acara ajang ...",Instagram › tirtoid,"Menurut Ardian, penolakan terhadap wacana perubahan sistem Pilkada itu juga datang dari laki-laki maupun perempuan. Penolakan juga muncul ...",['perubahan sistem Pilkada'],[],{},2 rb+ suka,8 tahun yang lalu,p,organic,163,,,,,,,instagram_search2.json
https://www.instagram.com/p/DMNdkwwhCjc/,Dewan Kehormatan Penyelenggara Pemilu (DKPP ...,Instagram › medsosaceh,"Menurutnya, setiap elit politik memiliki hak menyampaikan gagasan di ruang publik, termasuk wacana perubahan sistem pilkada. Namun, menurut ...",['perubahan sistem pilkada'],[],{},70+ suka,5 bulan yang lalu,p,organic,165,,,,,,,instagram_search2.json
https://www.instagram.com/reel/DCnLS4fBtkI/,Halo Sobat Polri !! Dalam rangka menyambut Pilkada ...,Instagram › humaspoldajatim,Wacana perubahan sistem Pilkada kembali mencuat! Partai Amanat Nasional (PAN) menyatakan dukungannya jika pemilihan kepala daerah ...,[],[],{},60+ suka,1 tahun yang lalu,reel,organic,167,3:15,,,,,,instagram_search2.json
https://www.instagram.com/reel/DQ4VhWWEodH/,"Alhamdulillah, hari ini Wali Kota Banda Aceh, Illiza Sa ...",Instagram › humasbna,"... Revisi UU Pilkada dari Kemendagri. Insyaallah, kolaborasi dan pembelajaran ini adalah bagian dari komitmen kita bersama dalam mewujudkan ...",[],[],{},70+ suka,1 bulan yang lalu,reel,organic,60,0:32,,,,,,instagram_search2.json
https://www.instagram.com/reel/C-6vi7lSV_V/,Badan Legislasi DPR (Baleg) menggelar rapat kerja membahas ...,https://www.instagram.com › reel,"6924 likes, 1035 comments - kumparancom on August 20, 2024: ""Badan Legislasi DPR (Baleg) menggelar rapat kerja membahas Revisi UU Pilkada pada Rabu (21/8).",['Revisi UU Pilkada'],[],{},,,reel,organic,62,,,,,,,instagram_search2.json
https://www.instagram.com/reel/C-91VQsJN51/,"KompasTV on Instagram: ""Pantauan Udara Massa Aksi Demo ...",Instagram › kompastv,"2400 likes, 37 comments - kompastv on August 22, 2024: ""Pantauan Udara Massa Aksi Demo Tolak Revisi UU Pilkada di Depan Gedung DPR ____ ...",[],[],{},"2,4 rb+ suka",1 tahun yang lalu,reel,organic,63,2:41,,,,,,instagram_search2.json
https://www.instagram.com/reel/C-9uq35S8l-/,Ribuan massa aksi demo menolak revisi UU Pilkada di ...,Instagram › kumparancom,"20K likes, 955 comments - kumparancom on August 22, 2024: ""Ribuan massa aksi demo menolak revisi UU Pilkada di DPR mengenakan beragam ...",['revisi UU Pilkada'],[],{},"19,8 rb+ suka",1 tahun yang lalu,reel,organic,64,,,,,,,instagram_search2.json
https://www.instagram.com/p/C_AtGf-yFJk/,Kapolda Metro Jaya bersama Wakapolda ...,Instagram › polsek_tanjung_priok,... revisi UU Pilkada yang dianggap akan mempengaruhi integritas dan transparansi pemilihan kepala daerah. Kapolda Metro Jaya dan Wakapolda ...,['revisi UU Pilkada'],[],{},2 suka,1 tahun yang lalu,p,organic,65,,,,,,,instagram_search2.json
https://www.instagram.com/reel/C-9uNBUBAAS/,Situasi Aksi Demo Penolakan Revisi UU Pilkada di Gedung ...,Instagram › idntimes,"1709 likes, 12 comments - idntimes on August 22, 2024: ""Situasi Aksi Demo Penolakan Revisi UU Pilkada di Gedung DPR"".",[],[],{},"1,7 rb+ suka",1 tahun yang lalu,reel,organic,66,3:19,,,,,,instagram_search2.json
https://www.instagram.com/reel/C-9yaSmM4HP/,"kaltengpedia on Instagram: ""Kamis (22/8/2024), massa mulai ...",Instagram › kaltengpedia,... Revisi UU Pilkada. opinimasyarakat opinibermakna kaltengpedia mahkamahkonstitusi putusanmk demonstrasi reels fyp trending ...,[],[],{},"1,4 rb+ suka",1 tahun yang lalu,reel,organic,67,0:36,,,,,,instagram_search2.json
https://www.instagram.com/reel/DTARlc6khaU/,Sebuah pernyataan kontroversial ...,Instagram › arie_ngetren,"Dede juga menjelaskan, bila revisi UU Pilkada dibahas, prosesnya kemungkinan dilakukan setelah rampungnya revisi UU Nomor 7 Tahun 2017 tentang ...",['revisi UU Pilkada'],[],{},280+ suka,6 hari yang lalu,reel,organic,68,,,,,,,instagram_search2.json
https://www.instagram.com/p/C--be-KSqrd/,📌[ Pernyataan Sikap PPI Dunia Tentang Penolakan Revisi UU ...,https://www.instagram.com › C--be-KSqrd,"90 likes, 2 comments - hukumppidunia on August 22, 2024: "" [ Pernyataan Sikap PPI Dunia Tentang Penolakan Revisi UU Pilkada ] "".",['Revisi UU Pilkada'],[],{},,,p,organic,69,,,,,,,instagram_search2.json
https://www.instagram.com/p/DSoNwS6jQja/,Prabowo Subianto mendukung wacana penghapusan ...,Instagram › kang_juaw,"Presiden Prabowo Subianto membuka kemungkinan perubahan sistem pilkada langsung menjadi dipilih oleh DPRD, menanggapi usulan Ketua Umum Golkar ...",['perubahan sistem pilkada'],[],{},,,p,organic,168,,2 minggu yang lalu,,,,,instagram_search2.json
https://www.instagram.com/p/DS6-aNdEqhA/,konteks Usulan agar kepala daerah dipilih oleh DPRD ...,Instagram › kontekscoid,"Ketua DPP Partai Gerindra, Prasetyo Hadi, menilai perlunya perubahan sistem pilkada karena mahalnya ongkos politik. Menurutnya, proses ...",['perubahan sistem pilkada'],[],{},5 suka,1 minggu yang lalu,p,organic,169,,,,,,,instagram_search2.json
https://www.instagram.com/indonara.id/p/DSowEHOkqfA/?hl=sv,Partai Demokrat masih mengkaji secara mendalam ...,Instagram › indonara.id,"... perubahan sistem Pilkada bukan hal baru. Pada tahun 2014, DPR RI sempat memutuskan Pilkada dilakukan melalui DPRD. Namun, kuatnya aspirasi ...",['perubahan sistem Pilkada'],[],{},,,indonara.id,organic,170,,2 minggu yang lalu,,,,,instagram_search2.json
https://www.instagram.com/reel/CzY5SuxSQD9/,Kinderflix viral di media sosial X (Twitter) akibat kasus ...,Instagram › tirtoid,"Menurut Ardian, penolakan terhadap wacana perubahan sistem Pilkada itu juga datang dari laki-laki maupun perempuan. Penolakan juga muncul ...",[],[],{},"8,9 rb+ suka",2 tahun yang lalu,reel,organic,171,0:49,,,,,,instagram_search2.json
https://www.instagram.com/p/DS34Km7E4mu/,Partai Gerindra Ikut Usulkan Kepala Daerah Dipilih DPRD ...,Instagram › infolombok_official,"... perubahan sistem pilkada. Menurut Prasetyo, sistem pilkada langsung saat ini memiliki banyak sisi negatif, terutama tingginya biaya politik ...",['perubahan sistem pilkada'],[],{},,,p,organic,172,,1 minggu yang lalu,,,,,instagram_search2.json
https://www.instagram.com/p/B0Qi6fpHkJW/,Seharian di luar pas sampai rumah mau mandi ah. Wah ...,Instagram › tirtoid,"Menurut Ardian, penolakan terhadap wacana perubahan sistem Pilkada itu juga datang dari laki-laki maupun perempuan. Penolakan juga muncul ...",['perubahan sistem Pilkada'],[],{},"4,5 rb+ suka",6 tahun yang lalu,p,organic,173,,,,,,,instagram_search2.json
https://www.instagram.com/reel/DFe7tADiLD3/,[TRIGGER WARNING: Mengandung Insiden Kekerasan],Instagram › tirtoid,"Menurut Ardian, penolakan terhadap wacana perubahan sistem Pilkada itu juga datang dari laki-laki maupun perempuan. Penolakan juga muncul ...",['perubahan sistem Pilkada'],[],{},"5,4 rb+ suka",11 bulan yang lalu,reel,organic,174,,,,,,,instagram_search2.json
