post_url,owner_username,author_username,author_full_name,author_is_verified,author_profile_pic,comment_text,comment_date,likes_count,replies_count,comment_url
https://www.instagram.com/reel/DTOvIVSE5BP/,afrial596,afrial596,afrial,False,https://scontent-lax3-1.cdninstagram.com/v/t51.82787-19/606529549_17859397497568823_7694400833629867147_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=104&ig_cache_key=GA3oJiQ3vr4DB3M-AItM_p-KAMhqbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=VlzwvOYwdhcQ7kNvwEokzOG&_nc_oc=AdlWpN5gwzC8BrAq_EfxcWU8O-skMTGCy60zCvkj5-yV4XMrv6RGQxAOSGrQV7w9F4g&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_gid=hWhox-EQqLjO8WALxe0JQg&oh=00_AfpnQXFhPbIXJVoqv7gGiJ3WN4uWehTiiM_27KJGkLtCog&oe=6965D874,Sebaiknya dipilih oleh rakyat karna hanya yang punya jabatan strategis dipartai dapat kekuasaan itu,2026-01-08T07:44:38.000Z,0,0,https://www.instagram.com/p/DTOvIVSE5BP/c/18052807661413172
https://www.instagram.com/p/DTPdQ1SEwIQ/,nopek96211sadhar,nopek96211sadhar,Nopek96211sadhar,False,https://scontent-lax3-1.cdninstagram.com/v/t51.75761-19/491465008_17955640604942083_597798812792551745_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=104&ig_cache_key=GDApSx0D3-hbj8o-AEF5plvazksIbvEnAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MjAuQzMifQ%3D%3D&_nc_ohc=7K-Rkb9v-zkQ7kNvwGwlWqW&_nc_oc=Adl17AHQAAvNoE00mwUfP2G-Ea5AzHl8QFF9xLfMGbm4mT-0Wwp_0s_ro27mM5c2AWQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_gid=cryy11YuEHez-MudfQeWOw&oh=00_AfrpyAKBTSGWud0G0VlXjpuJbRthHU1fzTVJWZeu_rE5IQ&oe=6965F985,Sekali Banteng TETAP Banteng konsisten PESTA RAKYAT dan bukan PESTA OLIGARKI,2026-01-08T07:41:21.000Z,3,0,https://www.instagram.com/p/DTPdQ1SEwIQ/c/17906935683328443
https://www.instagram.com/p/DTPdQ1SEwIQ/,koh_wien,koh_wien,becauseJAM,False,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/30590561_1883153515093460_1434893061141299200_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=103&ig_cache_key=GGHG0gHUHVPYt7AGAAAAAACjw_kTbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MDkuQzMifQ%3D%3D&_nc_ohc=oEOcKDUX-GgQ7kNvwEdV3o2&_nc_oc=AdmbZPx5Sk0oTyhPTz8l1afCfgSvZUZin5qq_ITdSpdVvYRCLPowhRBVii8wGmbdbCQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lax3-2.cdninstagram.com&oh=00_AfrMMKULBiEb2IMHbKQ1DMpf2rKFMF9N15e5SYKQoqTLZw&oe=6965DD2B,"capek juga ya kalau pemikucapa saja, tabungan bisa hebol tuh",2026-01-08T07:38:29.000Z,1,0,https://www.instagram.com/p/DTPdQ1SEwIQ/c/18099174172875586
https://www.instagram.com/p/DTMY9nkjida/,bagyo_s,bagyo_s,Bagyo S,False,https://scontent-dfw5-3.cdninstagram.com/v/t51.89012-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-webp_s150x150&_nc_cat=1&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy5DMyJ9&_nc_ohc=RNOcSyqJy9IQ7kNvwG5DSP4&_nc_oc=Adk-lBl9Xlg886tR5UWLD_REybhCuVWsXOOwQtdnTA_brswwdGMaXdVbbq7nuP2t-kQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw5-3.cdninstagram.com&_nc_gid=sRfOMbVtLV79PRxwN3Y93A&oh=00_AfrVMmD2YlxQjSfaR5IaZG8WhvlFjyMBAVSUqCHCSrEXTA&oe=6965DD19,😂😂😂😂,2026-01-08T07:37:03.000Z,0,0,https://www.instagram.com/p/DTMY9nkjida/c/18102044032810388
https://www.instagram.com/reel/DTNBc-nCTRR/,_imaamtm,_imaamtm,امام اوطمو,False,https://scontent-lax3-2.cdninstagram.com/v/t51.82787-19/584389575_18342919411224158_5449356109895242639_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=103&ig_cache_key=GMcT1SJeTqa7ySpBAI8T6ZCCAKBLbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=GTyacVQMEmgQ7kNvwHiaj7J&_nc_oc=AdnuDYyfulUAwhZFdYWoj8s6LpZnpUa9taliYXsFKFn3UVepkcs3CPhxBiGgl_QU7JY&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_gid=5F4dv9wDW4z35xPXw7UeDQ&oh=00_AfqOxRBEhjEOFOf9OSYgR1DmatMn5gRn-XTidz9GO2kS2w&oe=6965FBC8,Terakhir jalanan kotim bagus pas jaman sidin😂,2026-01-08T07:24:13.000Z,1,0,https://www.instagram.com/p/DTNBc-nCTRR/c/18080076737191631
https://www.instagram.com/p/DTPNSoAEzJG/,agus_sanjaya95,agus_sanjaya95,dekagus,False,https://scontent-dfw6-1.cdninstagram.com/v/t51.2885-19/29714622_1653329821401698_7952802066521391104_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=103&ig_cache_key=GL5oxQFigrPYsd8FAAAAAABYB15ubkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43NzEuQzMifQ%3D%3D&_nc_ohc=r12t-qz59ckQ7kNvwHBP0zI&_nc_oc=AdmNYemuWobX6PFXH7xdUyVB_gaBTQpbEbn9mfsqbPIRUKeDznMHIYSBdNMNTUtXAng&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw6-1.cdninstagram.com&oh=00_AfordWthWtKDiodNtrksFzJUUiKe1Aku_noL8Ck1HfqOTQ&oe=6965F03D,"Uu perampasan aset ongkon ngesahan , monto Liu ajk koalisi msak sing pragat pragat",2026-01-08T07:07:06.000Z,6,2,https://www.instagram.com/p/DTPNSoAEzJG/c/18053058461406115
https://www.instagram.com/p/DTPVEjJk8Rr/,giphy.tralala,giphy.tralala,giphy tralala,False,https://scontent-lax3-2.cdninstagram.com/v/t51.82787-19/609219356_17883088017426270_1504231374935157328_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=100&ig_cache_key=GBzzTyReB8Tkkog-AFDqATt3GuAUbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=DfAQhVhrz5sQ7kNvwEkzbuV&_nc_oc=AdlajxaLHK8lqSuV8PyNKSGyPtY7ICLdAr3ntKaBijmRnXWixz5mc2ZVes-BaKaHt4o&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_gid=Can16ZvQ6kyeVg8qghNe2g&oh=00_AfpifQ9pEoLsNNgR94nZnxDahDZW_j8W5dY42TbfeCt3oA&oe=6965ECA2,Mkin amburadul ditgn uouo,2026-01-08T06:54:25.000Z,1,0,https://www.instagram.com/p/DTPVEjJk8Rr/c/18124661269473492
https://www.instagram.com/reel/DTOyqWBkg_D/,asafazzz,asafazzz,asafa,False,https://scontent-dfw5-3.cdninstagram.com/v/t51.89012-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-webp_s150x150&_nc_cat=1&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy5DMyJ9&_nc_ohc=RNOcSyqJy9IQ7kNvwE6jMPJ&_nc_oc=AdnNgtIgxgEH013g6y89cwYFtglHut9eINnjMIygDOtRVBjgrVhNp1JKw7zqvMvhhWQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw5-3.cdninstagram.com&_nc_gid=eKflpsWFmoI-AqfsKnn9kg&oh=00_AfqIgufiyq2uIh20txQSQWw-cTkrED88W0ZcHrjcJCTr7w&oe=6965DD19,Mbeeeek,2026-01-08T06:52:46.000Z,0,0,https://www.instagram.com/p/DTOyqWBkg_D/c/18050310779694189
https://www.instagram.com/p/DTO8TY3k-6u/,dawisse,dawisse,Darwis SE,False,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-19/67403079_915021568863064_8616189039885680640_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=102&ig_cache_key=GEd9BARY65IPNUADAAAAAABI2pJ3bkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=xF95dnN1n0sQ7kNvwE_L1ir&_nc_oc=AdkFsG8Bb-KdH-eVEUP87Gf3eLVFdaY1bsw93toy8jfqnSMcRcnx0bvidyOM8hzqA8w&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=00_AfpDqoAcjeOfIrYISxBsM7P-MSuDqn17yHfh_CqZLToEow&oe=6965CFEE,👏,2026-01-08T06:47:17.000Z,0,0,https://www.instagram.com/p/DTO8TY3k-6u/c/18055315406344072
https://www.instagram.com/p/DTO8TY3k-6u/,padhli2000,padhli2000,Padhli2000,False,https://scontent-sjc3-1.cdninstagram.com/v/t51.89012-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-webp_s150x150&_nc_cat=1&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy5DMyJ9&_nc_ohc=RNOcSyqJy9IQ7kNvwHqE4Yp&_nc_oc=Adk5kzqkaqizOkKf_eXfD4hBheOxQCUbENMugZRZLrn6k--IyZvaFiPrTE9nCwPBoWo&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_gid=WuIiFpwatoT5ABZBiRNJPQ&oh=00_AfoiQZL4NylvQgu9x6MYS5X7GZt6olS8vA-YIboNqvAgcQ&oe=6965DD19,Jadi yg demo Reformasi ndak ada gunanya,2026-01-08T06:46:18.000Z,1,0,https://www.instagram.com/p/DTO8TY3k-6u/c/18060468875650370
https://www.instagram.com/reel/DTO4LbujxIN/,hernawanso,hernawanso,𝐇𝐞𝐫𝐧𝐚𝐰𝐚𝐧,False,https://scontent-eze1-1.cdninstagram.com/v/t51.82787-19/590472712_18553883242055637_443628407486303234_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=111&ig_cache_key=GAjmMSPVx9iTqOpBAAJMfqivFSgGbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy44NjQuQzMifQ%3D%3D&_nc_ohc=rE_C2VWlfwgQ7kNvwF7UPv4&_nc_oc=AdnE5zADHQc7SW7hSbmO2ZWUAks0-zGM2oxDy3WS7e0RSBU-D7d92hNnFJlLI0b71Rg&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_gid=Xt2Yfm6YxZzyJGvMQ6Nusw&oh=00_AfofilrlaW8SXPH0GL-ayNuP4dl4YU4RmMujB_b0VZka4A&oe=6965E763,🔥,2026-01-08T06:33:54.000Z,0,0,https://www.instagram.com/p/DTO4LbujxIN/c/18549915556056185
https://www.instagram.com/p/DTNI9BkgNzc/,budi.ssh,budi.ssh,"BBS & Partners, The Advocate",False,https://scontent-sjc6-1.cdninstagram.com/v/t51.2885-19/104429077_2809302469178967_3816842579002181378_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=101&ig_cache_key=GBV2OQZX9r2zC-sJAALHAmUaJvg0bkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MjAuQzMifQ%3D%3D&_nc_ohc=dDAKtEP5z5MQ7kNvwEFEcW9&_nc_oc=Adl4swuwIT7zu9f2MhfgxyzlVK_mWlspzwmZBnYxH59UeZspTbom86e43hVKwf9w05M&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sjc6-1.cdninstagram.com&oh=00_AfrR7hOyyoV8eVfIhIrUZ1WY-yK_qWSkbLJsmEdWb0ot3Q&oe=6965F4CE,Mosok gene hari msh percaya LSI.. 😂😂😂,2026-01-08T06:28:08.000Z,1,0,https://www.instagram.com/p/DTNI9BkgNzc/c/17960523834040222
https://www.instagram.com/reel/DTO4LbujxIN/,knight.of.templar,knight.of.templar,,False,https://scontent-eze1-2.cdninstagram.com/v/t51.89012-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-webp_s150x150&_nc_cat=1&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy5DMyJ9&_nc_ohc=RNOcSyqJy9IQ7kNvwGWVnhW&_nc_oc=AdmQzixFWgewXBAVESwFobdqXJNPFkYUQoOffobjPkNB5iOJpzijkcEt0NII9n4Nk1o&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_gid=Xt2Yfm6YxZzyJGvMQ6Nusw&oh=00_AfqxZBgCgYLGyBMhSDsI3KOZZDupFAcZaA61nQ-H8XnT2w&oe=6965DD19,Wah kalo balik lg pilkada melalui DPRD sih demokrasi mundur harus bergerak,2026-01-08T06:26:27.000Z,0,0,https://www.instagram.com/p/DTO4LbujxIN/c/18548639824045961
https://www.instagram.com/p/DTPNSoAEzJG/,gedebayu0921,gedebayu0921,Gede Bayu,False,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-19/70408581_1050199908656916_2439937798069813248_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=100&ig_cache_key=GIVZMgQUp3_4JrsDAAAAAACAZtwhbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy44NjQuQzMifQ%3D%3D&_nc_ohc=hvrADf6pnQoQ7kNvwFHSy_T&_nc_oc=AdmPVIrwQGpz1dkhBtpnScWcdD2ohy1WlJWfYkZPPY8XgJT3cwFAjNBL6eRH7e0cbrc&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw5-2.cdninstagram.com&oh=00_AfqCu-6i-sBRBcPS4a0E0lni4sF6y12eAJpod-zIUU3eKw&oe=6965CFF1,Yang bayar mereka pajak mereka aja sruh jangan pajak rakyat 😂😂😂,2026-01-08T06:08:51.000Z,0,0,https://www.instagram.com/p/DTPNSoAEzJG/c/17991112694748165
https://www.instagram.com/reel/DTNBc-nCTRR/,apa_jadinya_anda,apa_jadinya_anda,Young Muda,False,https://scontent-lax3-2.cdninstagram.com/v/t51.82787-19/564632666_18034568303706001_5623526915286987627_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=107&ig_cache_key=GFqcpyGRf2slWBJAAGtzh0rvxwpObmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=uHYPGDDyzyQQ7kNvwHVir0n&_nc_oc=AdngewZ1ypZp-2Np6mrpOVyh4ec8NlLl2w1iVk78TvN8tKtymWzBlJPW4C-5U81tC2Y&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_gid=5F4dv9wDW4z35xPXw7UeDQ&oh=00_Afqb0ufcQ_Q1SEjCM0Rr04PSTWjqskCqVGZqtj-dw0qoNA&oe=6965D740,Skip,2026-01-08T05:57:46.000Z,0,0,https://www.instagram.com/p/DTNBc-nCTRR/c/18090064013285376
https://www.instagram.com/ntvnews.id/reel/DTPA1-MCJJv/,ning_idayu,ning_idayu,Ida Amhaq,False,https://scontent-dfw5-3.cdninstagram.com/v/t51.82787-19/587286942_18084219986086790_8593938823194742533_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=108&ig_cache_key=GJ5JASOGi0_UgD9AAAUP9rnTzUN3bmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy44NTIuQzMifQ%3D%3D&_nc_ohc=b0HgAb8nhYEQ7kNvwGIrBga&_nc_oc=Adkanzt2NFuRX8KxTohXsNsKyytz6_vUpGhNHKAlzZ5Vp9Az5b0Si58dpmaGYNqRNSc&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw5-3.cdninstagram.com&_nc_gid=V55C9RKBHEoESPP9PwJ68w&oh=00_AfrlGeKSrZzQLa92mXRBCergkaxrG1UY-OCGAsb9CBfBlg&oe=6965E5F6,"Setelah kemana mana pke baju pramugari, skrg mbak viral dimana mana. Smg di notic dijadikan pramugari beneran ya",2026-01-08T05:56:02.000Z,2,0,https://www.instagram.com/p/DTPA1-MCJJv/c/18033037133751916
https://www.instagram.com/reel/DTO4LbujxIN/,jhoni_arab,jhoni_arab,Faisal J.A,False,https://scontent-eze1-1.cdninstagram.com/v/t51.82787-19/528241173_18284480551287310_3072050710693252017_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=106&ig_cache_key=GBVSfB8Oeilgo-VAALGL207YHaIqbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=tlsTuJDWB_AQ7kNvwEOdHFB&_nc_oc=Adm18AHEpO82UxDm3EPfFCMQy_whYPvx7LG1JpgWbrzu4I5kxw9GQcFzkT3tzzCQ6qQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_gid=Xt2Yfm6YxZzyJGvMQ6Nusw&oh=00_Afoup42_KABVV-2pDriqRsVaFz31D9t7LUElxlxm2HUpBQ&oe=6965CBB4,Menyala 🤟,2026-01-08T05:47:18.000Z,0,0,https://www.instagram.com/p/DTO4LbujxIN/c/18385274557147551
https://www.instagram.com/reel/DTNBc-nCTRR/,jfry_pratama,jfry_pratama,Mas mas biasa,False,https://scontent-lax3-1.cdninstagram.com/v/t51.82787-19/568382722_18293845051257445_2134098988323337446_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=102&ig_cache_key=GALV4CFlMtu3J-5AAOZ0iBK5150dbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDc4LkMzIn0%3D&_nc_ohc=AFzoNjsoQ9kQ7kNvwHMhuhA&_nc_oc=Admc-eU80KP6ZtKaliWZCIZaUvrrFzcABZivJUAQWLVKg-ODt99u2QGXCCq43vlvUf4&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_gid=5F4dv9wDW4z35xPXw7UeDQ&oh=00_Afq-mYk4BkvCc2-HiswYtdYapuWuu03SHtyIktrb6298cg&oe=6965E8F3,"andai beliau menang lgi smlm, jadi jua am sirkuit wyah ini🙌",2026-01-08T05:44:38.000Z,9,0,https://www.instagram.com/p/DTNBc-nCTRR/c/18102535132775310
https://www.instagram.com/p/DTPNSoAEzJG/,nyoman_sulastrini,nyoman_sulastrini,,False,https://scontent-dfw6-1.cdninstagram.com/v/t51.2885-19/297776715_762604631458700_5141469103614652499_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=103&ig_cache_key=GEu2vxGMgym6lbUCAFPwmLjoKlpHbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=qJ3ZKjMnMSkQ7kNvwFZ_jVP&_nc_oc=AdlF6awg1omOSCUPiPZiViVEH1-m_Wm2c77OskOE7YuOn7rC6y7UbrNCQf0mAodq8hw&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw6-1.cdninstagram.com&oh=00_AfpDnDECBLYRn1z3ctnFIBwtBm7ilQXwMzKhIvN4bw5Alg&oe=6965DBED,"Saya pikir sama saja sih , hrs amplop tebal mah ini 😂😂😂",2026-01-08T05:38:50.000Z,0,0,https://www.instagram.com/p/DTPNSoAEzJG/c/18079501832238714
https://www.instagram.com/reel/DTO4LbujxIN/,maruls_showtime,maruls_showtime,Marul's Showtime,False,https://scontent-eze1-1.cdninstagram.com/v/t51.82787-19/575290896_18119635375537716_1107903400555877522_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=106&ig_cache_key=GBA_SiI0vgRetl9AAJKUlNtFEGAPbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MjAuQzMifQ%3D%3D&_nc_ohc=0DifCI3BCkAQ7kNvwGw__wA&_nc_oc=AdkBfuByj9TYIyacsHD4h2LG88DDqdVt4jvu0f1EjYEQf-U2HLbyiFThIHk8a-b5OBw&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_gid=Xt2Yfm6YxZzyJGvMQ6Nusw&oh=00_AfrzpyVcUNWfNMrZVCiRiI75uTl0Kk9wjDxdi6N-vDg4lQ&oe=6965D1B7,🔥,2026-01-08T05:28:23.000Z,0,1,https://www.instagram.com/p/DTO4LbujxIN/c/18305654308270331
https://www.instagram.com/ntvnews.id/reel/DTPA1-MCJJv/,ok.hera,ok.hera,Hera Ok,False,https://scontent-dfw6-1.cdninstagram.com/v/t51.2885-19/65792365_434535967276873_775120100893130752_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=103&ig_cache_key=GG3p6wNJv-hJNYsBAAAAAACgx8EKbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=0Xvn7TMX9UAQ7kNvwHx0Dvu&_nc_oc=AdlDYJI05MlUIYua__DuiQnBF73TsoRA4nr1Ye74RqnzLrGpR5iK-5LGCqm3IzbWi00&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw6-1.cdninstagram.com&oh=00_AfqMzkvY07JFMdEtkjq0RsCNcft1Xv_PYqvrbNpQwS8hKw&oe=6965D6FA,"Kok perbuatan yang melanggar peraturan seperti itu malah didukung ya ? Semangat dsb dst ? Apakah kalau ada org yg menyamar jadi dokter, jadi hakim, jadi polusi dsb juga akan didukung ya ? (Apakah ini benar nilai2 rakyat Indonesia sekarang ?) 😮😲😳",2026-01-08T05:25:49.000Z,6,1,https://www.instagram.com/p/DTPA1-MCJJv/c/18051926609410245
https://www.instagram.com/p/DTPNSoAEzJG/,muridgaul,muridgaul,gus,False,https://scontent-dfw5-3.cdninstagram.com/v/t51.2885-19/28153652_1722080094515311_5280661766445989888_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=108&ig_cache_key=GDSXrQFv8E4EOR4GAAAAAADmrUhJbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=-6oyCzf_YpwQ7kNvwG0Yn6G&_nc_oc=Adkz6_GOkI768O6sDlWrSbsCSEQ92qM07bia0Jf2oAz5nh-cZ_d5IwtPOT7ys7iYphE&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw5-3.cdninstagram.com&oh=00_AfohuvDR_pS5_t4v13Jn9pwvDZ9NxUMReD9ErwNH1-bgtA&oe=6965D8D3,"Sebelum nya yg dapat amplop rakyat, nanti yg dapat amplop wakil rakyat🔥",2026-01-08T05:25:38.000Z,0,0,https://www.instagram.com/p/DTPNSoAEzJG/c/18080054147207008
https://www.instagram.com/reel/DTNBc-nCTRR/,mondaaa17,mondaaa17,Monica Monda,False,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/446592578_1111995543344539_7442218305913464174_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=104&ig_cache_key=GEJ2nhqbVVqjWvMDAG6l4WAeEkhnbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=suBIzsHw54kQ7kNvwF9kcDp&_nc_oc=AdlB0bGt0nvy-qxo-SAMeKBCzB5Im0S53lrfSB7H9HBvVOOO6GsPf18R5RjhK1Fz7o4&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=00_AfrBUeAioZOwkgWZlbcwJOahb-1kQZ_mHu2MRvZAA6MB6w&oe=6965CBF0,Ayo kita dukung pa Supian hadi mencaleg 2029,2026-01-08T05:22:44.000Z,6,0,https://www.instagram.com/p/DTNBc-nCTRR/c/17858688078584996
