tweet_id,text,author,author_name,created_at,likes,replies,retweets,verified,followers,lang,in_reply_to_tweet_id
1.732257944790864e+18,"Aaggh luar binasa lurah 1 ini,,,, nikmat mana lagi yg kau dustakan ???",darwis_mgrnot,andromeda_(M31),Wed Dec 06 04:37:32 +0000 2023,0,0,0,False,18,,
1.7324793602619108e+18,Ingat: Loe pemuja Joko,Toviq7,ToviX,Wed Dec 06 19:17:22 +0000 2023,0,0,0,False,443,,
1.7322687506223718e+18,"Kembali kejaman Orde Baru,dimana waktu itu semua pejabat ditunjuk oleh presiden..dari gubernur hingga anggota DPR..Pak Lurah emang hebat 👍👍👍",FirdausyMuh,Firdausy Muh,Wed Dec 06 05:20:28 +0000 2023,0,0,0,False,758,,
1.7328055386591153e+18,Narasinya selalu presiden yg disalahkan..tukang survey abak abal..,SangBerpengaruh,sang berpengaruh,Thu Dec 07 16:53:29 +0000 2023,0,0,0,False,49,,
1.7324289256185943e+18,"Kalaupun iya, memangnya yg nunjuk pak Jokowi? Memangnya Pilgub DKI kapan? Memangnya pak Jokowi lengser kapan? Memangnya pelantikan Presiden ke8 kapan? Ijin bertanya Prof 🙏",whawhan_eko,庫婁荷遭輪縫 柄肛,Wed Dec 06 15:56:57 +0000 2023,0,0,0,False,770,,
1.7325914052380145e+18,Cuci tangan yg bersih!,yukgoblokbareng,Sesuai Arahan Pimpinan,Thu Dec 07 02:42:35 +0000 2023,0,0,0,False,62,,
1.73233126544844e+18,Seharusnya dr dulu bupati dan gubernur itu dipilihkan presiden sja krn ga da jg gunanya buat masyarakat. Milih bupati & gubernur hbis uang negara triliunan tp cuma bisa korupsi tnpa ada kerja nyatanya untuk rakyat!!,freddyarjuna,IblisbaikHATI,Wed Dec 06 09:28:53 +0000 2023,2,0,0,False,2852,,
1.7323074878509878e+18,Hayoook PDIP juga setuju loh ini.,FauziAbdil76784,Fauzi Abdilah,Wed Dec 06 07:54:24 +0000 2023,0,0,0,False,12,,
1.7322747074106737e+18,lha yg usulkan dpr om. Cuma PKS yg nolak. Jangan2 ini perintah ketum partai yg setuju spt petugas partainya yg nyapres kalau menang nanti bisa enak2 saja nunjuk gub dki.,chireng,Dodol Garut,Wed Dec 06 05:44:09 +0000 2023,0,0,0,False,91,,
1.8713444947147328e+18,OMON OMON,amelcewaw,Amelia,Mon Dec 23 23:57:50 +0000 2024,1,2,0,False,5110,,
1.8715250404053363e+18,Ho'oh 😂,King_SpeakUp,Nobody,Tue Dec 24 11:55:15 +0000 2024,1,0,0,False,4038,,
1.8715630092289969e+18,,AnasisFeri,Anindio Ligouris,Tue Dec 24 14:26:08 +0000 2024,0,0,0,False,298,,
1.717506602650231e+18,"maksudnya FZ, dipilih oleh DPRD.",Haydhar3,Haydhar,Thu Oct 26 11:40:58 +0000 2023,0,1,0,False,1158,,
1.7175084337197468e+18,"Era orba DPRD hanya mengajukan, utk gubernur dipilih presiden, utk bupati dipilih Mendagri. Jumlah yg diajukan min 2 max 4.",wisanggeni_11,mas penyok,Thu Oct 26 11:48:15 +0000 2023,0,2,0,False,3898,,
1.7175101367036436e+18,🤣🤣 ya melalui DPRD lah. mana ada?,Haydhar3,Haydhar,Thu Oct 26 11:55:01 +0000 2023,0,1,0,False,1158,,
1.7175112094598065e+18,Makanya rajin membaca ya,wisanggeni_11,mas penyok,Thu Oct 26 11:59:16 +0000 2023,0,4,0,False,3898,,
1.7175155243794107e+18,"Maksudnya FZ pilkada jaman orba, Pilkada pemilihan (umum) kepala daerah, yang milih itu DPRD. Yang mengangkat bupati itu Mendagri. Gubernur oleh Presiden. 🤣🤣",Haydhar3,Haydhar,Thu Oct 26 12:16:25 +0000 2023,0,0,0,False,1158,,
1.7138165679753997e+18,"Menarik Pertimbangan MK jg tdk sepakat smua penyelenggara negara disamakan sbg syarat. Hrs dibedakan antara penyelenggara negara hsl pilpres, pileg dan pilkada dgn penyelenggara negara yg ditunjuk pemerintah.",wangi_mentik,Mentik Wangi,Mon Oct 16 07:18:05 +0000 2023,0,1,0,False,669,,
1.7138167117687278e+18,"Jd intinya Calon Presiden/Wakil hrs berpengalaman menjadi penyelenggara negara dari hasil pemilihan oleh rakyat. Pernah menjabat Presiden/Wapres Gubernur/Wagub, Walkot/Wawalkot, Bupati/Wabup, anggota DPR, DPD, DPRD.",wangi_mentik,Mentik Wangi,Mon Oct 16 07:18:39 +0000 2023,0,0,0,False,669,,
1.691787332377248e+18,"Di bahasa Indonesia kan, pemilihan presiden dan wakil presiden, dipilih oleh MPR, gubenur dan wakil gubernur dipilih DPRD tk I, walkot dan bupati dipilih DPRD tk II... New orba bangkit...",lesmana_sofyan,99,Wed Aug 16 12:21:46 +0000 2023,55,1,10,False,1554,,
1.6627965137462313e+18,"Putusan MK itu menjadi rahasia ketat sebelum dibacakan, tapi harus terbuka luas setetalah diputuskan dengan pengetokan palu vonis di sidang resmi dan terbuka. Sy yg mantan Ketua MK sj tak berani meminta isyarat apalagi bertanya ttg vonis MK yg belum dibacakan sbg vonis resmi. MK",mohmahfudmd,Mahfud MD,Sun May 28 12:22:36 +0000 2023,1378,419,259,False,4462962,,
1.6628497453611745e+18,"Terlepas dr benar/tdknya info ini saya lbh mendukung sistem proporsional tertutup. Fakta menunjukkan sistem terbuka menghasilkan anggota legislatif yg kurang berkualitas, hanya sekedar populer saja. Tinggal buatkan rambu kpd parpol bgm aturan yg objektif utk memberi nomor urut.",kh_notodiputro,Khairil Anwar Notodiputro,Sun May 28 15:54:08 +0000 2023,18,2,1,False,14384,,
1.662969586147537e+18,"Bukan rahasia umum ,secara tidak disadari bahwa sistem terbuka membuat biaya politik menjadi sangat mahal dan itu lah sumber awal terjadinya korupsi",TjatorP,tjator prei,Sun May 28 23:50:20 +0000 2023,2,1,0,False,1,,
1.6630647317317878e+18,"Kalau masalah duit yg di permasalahkan..semua serba duit, hanya pindah lapak saja itu duit dari rakyat ke partai politik, Krn kalau terbuka duit nya ke rakyat kalau tertutup duitnya masuk partai.",armansyahp90,arman_putra,Mon May 29 06:08:24 +0000 2023,0,1,0,False,19,,
1.6641058409688635e+18,"Kalo sy tdk salah memahami sistem terbuka tertutup hanya untuk pemilihan anggota legislatif kalo pemilihan presiden, gubernur,bupati dan walikota ttap dipilih lngsng oleh rakyat,,,, ketika anggota DPR, DPRD dipilih secara terbuka maka yg mencalonkan hanyalah orang2 yg kaya raya.",TjatorP,tjator prei,Thu Jun 01 03:05:24 +0000 2023,0,0,0,False,1,,
1.628008619462783e+18,"Bila kita merujuk pada ideologi liberalisme politik atau demokrasi, gagasan beliau melanggar hak masyarakat untuk memilih langsung kepala daerahnya. Kalau merujuk ke Pancasila juga menjadi perdebatan karena akan melanggar sila keempat Pancasila.",lpminstitut,LPM Institut UIN Jakarta,Tue Feb 21 12:27:56 +0000 2023,0,1,0,False,4341,,
1.628008623287976e+18,Baca selengkapnya di peniadaanpilgub pilgub persma lpminstitut bacatulislawan,lpminstitut,LPM Institut UIN Jakarta,Tue Feb 21 12:27:57 +0000 2023,1,0,0,False,4341,,
1.6231501532376635e+18,"Saya setuju soal ini dengan Teddy. Pilkada lebih byk mudharatnya dari baiknya. Perpecahan, boros biaya, menciptakan raja² kecil dan koruptor² baru. Sudah saatnya Pemilihan Gubernur, Bup/Walkota dilakukan oleh DPRD kembali.",_Haris_Srg,SuluhKebenaran,Wed Feb 08 02:42:07 +0000 2023,0,0,0,False,6084,,
1.6224334874155745e+18,Capres hanya bisa diusung oleh Partai² yg lolos parliamentary threshold 10%. Cagub juga hanya boleh diusung oleh Partai² yg minimal memiliki 10% perolehan suara dari suara sah tk Propinsi. Cabup/cawalkot diusung oleh partai yg memiliki minimal 10% suara dari suara sah Kab/kota.,_Haris_Srg,SuluhKebenaran,Mon Feb 06 03:14:21 +0000 2023,0,1,0,False,6084,,
1.6224334914295237e+18,"Tiadanya Presiden threahold nmn dengan Parliamantary threshold 10% dan 10% perolehan suarah untuk DPRD I dan II akan menyebabkan Partai terseleksi secara ketat. Jlh partai yg ada diparlemen juga sedikit. Hingga capres, kada yg diusung juga sedikit. Bisa diusung masing² Partai.",_Haris_Srg,SuluhKebenaran,Mon Feb 06 03:14:22 +0000 2023,0,0,0,False,6084,,
1.6199619569072374e+18,"Sejak Pilkada diundur oleh Presiden, Ogut udah mempertanyakan 'legalitas' pengangkatan Gubernur Kep Daerah oleh Presiden, yg terang2an memperkosa dan bertentangan dgn UU ttg pemilihan kepala daerah. Seharusnya BUKAN presiden yg pilih, tapi DPRD. Sama2 ilegal tp lebih demokratis",D1t07,D1T0 7AD1,Mon Jan 30 07:33:22 +0000 2023,0,0,0,False,872,,
1.6026783333841633e+18,"Pemilihan langsung cukup pemilihan presiden, gubernur , walikota dan bupati dipilih oleh dprd mengurangi ongkos politik",ZakyPongngax,IPongs,Tue Dec 13 14:54:25 +0000 2022,0,0,0,False,164,,
1.5986547380352246e+18,Sebagai negara demokrasi seharusnya PJ kepala daerah dipilih oleh wakil rakyat (DPRD) Presiden atau Mendagri yang melantik,Ibnu_Radi,Mu0808,Fri Dec 02 12:26:05 +0000 2022,18,10,1,False,145,,
1.5988781608539996e+18,Lah kan memang sdh disulkan DPRD sebelumnya? Proses ini mirip dengan pemilihan gubernur jaman Soeharto. Tetap dipilih rakyat tapi diwakilkan oleh DPRD. Permusyawaratan perwakilan gitu loh,9usmulAgus,AGS,Sat Dec 03 03:13:53 +0000 2022,0,0,0,False,7,,
1.5972155431653335e+18,"Salah seorang tokoh legendaris terkenal di dunia yg pandai bermain sandiwara, peran yg dimainkan adalah sebagai seorang pembunuh kejam, nekat membantai musuh-musuhnya tanpa ampun. Nah sedangkan pria di sebelah orang tersebut bernama Sylvester Stallone.",HILARlO,Hilario,Mon Nov 28 13:07:14 +0000 2022,944,32,67,False,987,,
1.5974659629406003e+18,"Iyalah, orang jaman Pak Harto Pemilu cuman sekali nyoblos kertas kecil yg bergambar PPP, Golkar, & PDI. Beda sama sekarang yg nyoblos utk Presiden, DPR, DPD, DPRD Propinsi, DPRD Kota/Kab, mana kertasnya gede2, dimana nyiapin, ngeproses, & ngitungnya lebih lama & melelahkan.",HILARlO,Hilario,Tue Nov 29 05:42:19 +0000 2022,5,3,1,False,987,,
1.5975862434657935e+18,Disini pemilu cuma formalitas 🤡 pemenang nya sudah jelas dan bisa di atur,SiiiKurusss,𝒦𝓎,Tue Nov 29 13:40:16 +0000 2022,0,1,0,False,196,,
1.5975884282539663e+18,"Afah iyah dek pemilihan Presiden, DPR, DPD, DPRD Propinsi, DPRD Kota/Kabupaten, Gubernur, Walikota/Bupati segitu banyaknya di Indonesia, yg diawasi oleh Bawaslu, parpol, & masyarakat, dan dijamin oleh MK, semuanya pemenangnya sudah jelas dan bisa diatur? Anda punya buktinya kah?",HILARlO,Hilario,Tue Nov 29 13:48:57 +0000 2022,0,1,0,False,987,,
1.579705630470058e+18,"bagi saya yg melihat dan tahu bgmn pilkada daerah, tentu sangat setuju pemilihan dikembalikan ke DPRD atau bahkan dipilih langsung oleh presiden/menteri.karena biaya pilkada yg super gila itulah yg menjadi sebab munculnya korupsi. bayangkan Bupati antara 10-30m, gubernur 100m",ARosadi76,Agus Gunawan Rosadi76,Tue Oct 11 05:29:06 +0000 2022,0,1,0,False,46,,
1.5797763022946345e+18,Klo gitu waktu UU Pilkada disahkan gak usah dong protes2 sampai ada yg keluar dari partainya gara2 partainya dukung UU itu,fadhlierlanda,Fadhli Erlanda Arlan,Tue Oct 11 10:09:55 +0000 2022,0,0,0,False,930,,
1.5671121268542136e+18,"sudah keliatan semua partai berebut ""mainan"" dijakarta, pffft....🤭",Tandoek_,i'm RANGER,Tue Sep 06 11:27:01 +0000 2022,0,0,0,False,28,,
1.5181240566458737e+18,Polarisasi ini terjadi kan karena ulah oknum yang membawa agama ke urusan politik.,KakakMade,Kakak Made ✨,Sun Apr 24 07:05:55 +0000 2022,8,24,2,False,60026,,
1.5181504335374008e+18,"Bali sudah pernah punya gubernur muslim,namanya Soekarmen",sinyonamaqu,BapakBahagia,Sun Apr 24 08:50:43 +0000 2022,0,1,0,False,334,,
1.518155271285375e+18,Mlipir lagi...dipilih donk bahkan untuk 2x masa jabatan.,sinyonamaqu,BapakBahagia,Sun Apr 24 09:09:57 +0000 2022,0,1,0,False,334,,
1.5181843010446377e+18,"Gubernur jaman Pak Harto, dipilih oleh DPRD (bukan ditunjuk). Namanya pemilihan tak langsung.",sinyonamaqu,BapakBahagia,Sun Apr 24 11:05:18 +0000 2022,0,2,0,False,334,,
1.518194490548568e+18,"Maksudnya mungkin bukan dipilih langsung oleh rakyat, pake kotak suara di TPS. Dan memang, jam orde baru yg berlaku pemilihan tidak langsung, dan biasanya ada perintah langsung dari pimpinan ABRI yg menjabat didaerah itu..",Antonio76363114,Antoniosp,Sun Apr 24 11:45:47 +0000 2022,0,0,0,False,8,,
1.5017727033465897e+18,Iya terpilih Pemilu tapi ngakalin konstitusi.,1rfani,irf,Thu Mar 10 04:11:28 +0000 2022,1,3,0,False,771,,
1.501789272441254e+18,,New_Era_PS,new era,Thu Mar 10 05:17:19 +0000 2022,0,3,0,False,1712,,
1.501812380270936e+18,Putin secara bertahap mengendalikan 83 wilayah Rusia dengan menunjuk politisi yang dia percaya sebagai gubernur. Dia menghapus pilkada pada 2004 dan menggantinya dengan pemilihan kepala daerah oleh para anggota DPRD.,1rfani,irf,Thu Mar 10 06:49:08 +0000 2022,0,0,0,False,771,,
