post_code,post_url,author_username,author_display_name,author_is_verified,text_content,like_count,reply_count,repost_count,quote_count,share_count,view_count,created_at,scraped_at,item_type,reply_id,author_profile_pic_url,author_profile_url,created_at_timestamp,is_liked_by_author,reply_to_username,media_type,has_audio,mentions,hashtags,reply_url
,https://www.threads.com/@saepudinsyarif/post/DS3sVRGk4X9/video-golkar-mengusulkan-pilkada-lewat-dprd-bukan-dipilih-langsung-oleh-rakyat-di,agusibrahim1956,Agus Ibrahim,False,Nepalkan,2,0,0,0,,,2025-12-30T02:23:29.000Z,2026-01-09T05:27:46.953060,reply,DS3uZwbidaX,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/516122029_17845601958520755_2546630802333477222_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MTQuYzIifQ&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QGoR6mpqe1cogg8P5yapKQxXEsaztiE6H1faDLu-d3ngblVMj0Btcq0iCVZ2Nd4j7c&_nc_ohc=fUi5e2Bhx3kQ7kNvwE9aIhN&_nc_gid=NI9FCL6nvliFiryyf5Ek1w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfrLzwZeRWNYxAHzF-e7MZMAePIW1rc6DjilFwTwiLWf6A&oe=6965FE47&_nc_sid=10d13b,https://www.threads.com/@agusibrahim1956,1767061409.0,False,saepudinsyarif,19.0,False,[],[],https://www.threads.com/@agusibrahim1956/post/DS3uZwbidaX
,https://www.threads.com/@saepudinsyarif/post/DS3sVRGk4X9/video-golkar-mengusulkan-pilkada-lewat-dprd-bukan-dipilih-langsung-oleh-rakyat-di,mujiarto.mujiarto.9678,Mujiarto,False,Pilihan langsung selalu dimenangkan yang amplop tebal ujung ujungnya korupsi semakin menjadi,1,1,0,0,,,2025-12-30T03:01:00.000Z,2026-01-09T05:27:46.953060,reply,DS3ysg1EVr9,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/503642044_18032156834672153_3757955403518309194_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QGoR6mpqe1cogg8P5yapKQxXEsaztiE6H1faDLu-d3ngblVMj0Btcq0iCVZ2Nd4j7c&_nc_ohc=GI4ZOTPxfp8Q7kNvwE7uRUn&_nc_gid=NI9FCL6nvliFiryyf5Ek1w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afr5AVaGvrnO0PLxj67CuOMGlyG_CmIVnqji6iknRWNFZQ&oe=6965EBF0&_nc_sid=10d13b,https://www.threads.com/@mujiarto.mujiarto.9678,1767063660.0,False,saepudinsyarif,19.0,False,[],[],https://www.threads.com/@mujiarto.mujiarto.9678/post/DS3ysg1EVr9
,https://www.threads.com/@saepudinsyarif/post/DS3sVRGk4X9/video-golkar-mengusulkan-pilkada-lewat-dprd-bukan-dipilih-langsung-oleh-rakyat-di,tambunanclub.tambunanclub,Jul Fahri Tambunan,False,Ini hanya pengalihan isu supaya rakyat Indonesia tidak fokus terhadap bencana alam yang ada di Indonesia yang tidak di buat nya bencana nasional,1,0,0,0,,,2025-12-30T03:01:29.000Z,2026-01-09T05:27:46.953060,reply,DS3ywCWk8b7,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/462912267_596615429590282_2828424706643079725_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45MDAuYzIifQ&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGoR6mpqe1cogg8P5yapKQxXEsaztiE6H1faDLu-d3ngblVMj0Btcq0iCVZ2Nd4j7c&_nc_ohc=dC184jAUQZwQ7kNvwEB0vH6&_nc_gid=NI9FCL6nvliFiryyf5Ek1w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afpum92vle2XSnD5gAlz7z-oB13-YaELFj9nbFbOf2prYw&oe=69660D27&_nc_sid=10d13b,https://www.threads.com/@tambunanclub.tambunanclub,1767063689.0,False,saepudinsyarif,19.0,False,[],[],https://www.threads.com/@tambunanclub.tambunanclub/post/DS3ywCWk8b7
,https://www.threads.com/@saepudinsyarif/post/DS3sVRGk4X9/video-golkar-mengusulkan-pilkada-lewat-dprd-bukan-dipilih-langsung-oleh-rakyat-di,gu_nawan3747,Gun Awan,False,Bubarkan partai Golkar,1,2,0,0,,,2025-12-30T02:43:36.000Z,2026-01-09T05:27:46.953060,reply,DS3wtDvD0BJ,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/471920464_1576697023216763_9066412253779399895_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGoR6mpqe1cogg8P5yapKQxXEsaztiE6H1faDLu-d3ngblVMj0Btcq0iCVZ2Nd4j7c&_nc_ohc=fb1fPa3LGPUQ7kNvwGo7HG_&_nc_gid=NI9FCL6nvliFiryyf5Ek1w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfoYOau-UEQCIVHauf-SmsRgvTpVTWPEq3sJCpFASvoMNw&oe=6966044B&_nc_sid=10d13b,https://www.threads.com/@gu_nawan3747,1767062616.0,False,saepudinsyarif,19.0,False,[],[],https://www.threads.com/@gu_nawan3747/post/DS3wtDvD0BJ
,https://www.threads.com/@saepudinsyarif/post/DS3sVRGk4X9/video-golkar-mengusulkan-pilkada-lewat-dprd-bukan-dipilih-langsung-oleh-rakyat-di,heri.susanto7777,Heri Suntix,False,"Otaknya Bagaimana Cara Terus Berkuasa... Di sanalah kumpulan Orang"" Rakus..",1,0,0,0,,,2025-12-30T02:39:58.000Z,2026-01-09T05:27:46.953060,reply,DS3wSYrE8cl,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/580025118_17844417030610841_6267386328551398285_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QGoR6mpqe1cogg8P5yapKQxXEsaztiE6H1faDLu-d3ngblVMj0Btcq0iCVZ2Nd4j7c&_nc_ohc=tWCsSLIUarsQ7kNvwGKXIyy&_nc_gid=NI9FCL6nvliFiryyf5Ek1w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfpZJdjWcExAuOJo-GaOyPmym6tc9pT_0lvUzrY9bqhjWw&oe=696618F7&_nc_sid=10d13b,https://www.threads.com/@heri.susanto7777,1767062398.0,False,saepudinsyarif,19.0,False,[],[],https://www.threads.com/@heri.susanto7777/post/DS3wSYrE8cl
,https://www.threads.com/@saepudinsyarif/post/DS3sVRGk4X9/video-golkar-mengusulkan-pilkada-lewat-dprd-bukan-dipilih-langsung-oleh-rakyat-di,sairulamrip.saragih6667,Sairul Amri P Saragih,False,"Artinya Orde Baru Benar dan Reformasi Gagal. Sebab bedanya Orde Baru dan Reformasi cuma tipis Pemilihan Langsung, sisanya Lebih Parah Reformasi.",0,0,0,0,,,2025-12-30T03:03:05.000Z,2026-01-09T05:27:46.953060,reply,DS3y7y0D4Cv,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/481838951_531612442745736_5847328283043622769_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QGoR6mpqe1cogg8P5yapKQxXEsaztiE6H1faDLu-d3ngblVMj0Btcq0iCVZ2Nd4j7c&_nc_ohc=2CpRPkxZgmIQ7kNvwEWbxkP&_nc_gid=NI9FCL6nvliFiryyf5Ek1w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfqQlC9xtCBRIpzRv2MDN1bhgds8HihOelT0dBi2HHPGTw&oe=69661857&_nc_sid=10d13b,https://www.threads.com/@sairulamrip.saragih6667,1767063785.0,False,saepudinsyarif,19.0,False,[],[],https://www.threads.com/@sairulamrip.saragih6667/post/DS3y7y0D4Cv
,https://www.threads.com/@saepudinsyarif/post/DS3sVRGk4X9/video-golkar-mengusulkan-pilkada-lewat-dprd-bukan-dipilih-langsung-oleh-rakyat-di,iwlunakey3,Tadho theLuVaz,False,bubarkangolkar,1,0,0,0,,,2025-12-30T02:45:23.000Z,2026-01-09T05:27:46.953060,reply,DS3w6LOEwgv,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/457882402_409534761749854_1986841244999129823_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45MDAuYzIifQ&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGoR6mpqe1cogg8P5yapKQxXEsaztiE6H1faDLu-d3ngblVMj0Btcq0iCVZ2Nd4j7c&_nc_ohc=ufZXs0W7dr0Q7kNvwHj4_dC&_nc_gid=NI9FCL6nvliFiryyf5Ek1w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afq-yqMVQc7Pf-oVeZTS5DbRrqbUoT3V5s_uB0LKne1nWg&oe=6966034C&_nc_sid=10d13b,https://www.threads.com/@iwlunakey3,1767062723.0,False,saepudinsyarif,19.0,False,[],['bubarkangolkar'],https://www.threads.com/@iwlunakey3/post/DS3w6LOEwgv
,https://www.threads.com/@saepudinsyarif/post/DS3sVRGk4X9/video-golkar-mengusulkan-pilkada-lewat-dprd-bukan-dipilih-langsung-oleh-rakyat-di,kittyberbulu,Sari Tabah Nuraeni,False,"Itu artinya kembali ke jaman ordebaru...Golkar dengan rezim otoriter arogan ingin kembali hati2...penjara akan penuh dengan para aktivis dan jurnalis...akan para mahasiswa ,aktifis dan jurnalis yg kritis akan menghilang entah dikubur dimana..hati hati...hati hati 💖",0,0,0,0,,,2025-12-30T04:50:56.000Z,2026-01-09T05:27:46.953060,reply,DS3_RnREZ3V,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/530022013_17915680239151056_6256541646295712376_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QGoR6mpqe1cogg8P5yapKQxXEsaztiE6H1faDLu-d3ngblVMj0Btcq0iCVZ2Nd4j7c&_nc_ohc=WFRHdzE-HMMQ7kNvwHQikaM&_nc_gid=NI9FCL6nvliFiryyf5Ek1w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfpNaPk2s4RUlSiz4tuQa7Ulti1D0dXUqovGq6yCTrHy7g&oe=69661A32&_nc_sid=10d13b,https://www.threads.com/@kittyberbulu,1767070256.0,False,saepudinsyarif,19.0,False,[],[],https://www.threads.com/@kittyberbulu/post/DS3_RnREZ3V
,https://www.threads.com/@saepudinsyarif/post/DS3sVRGk4X9/video-golkar-mengusulkan-pilkada-lewat-dprd-bukan-dipilih-langsung-oleh-rakyat-di,nabilasyahputri,Nabila,False,jgn sampai sejarah mengulang seperti di negara tetangga sebelah.. dimana rakyat sudah dititik muak. menganggap pejabat sbg penjajah yg nyata yg wajib digulingkan seperti b2 guling🫵🏻,0,0,0,0,,,2025-12-30T04:25:54.000Z,2026-01-09T05:27:46.953060,reply,DS38aYUkSq_,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/491517930_4769746996584974_2922772771561451529_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44MjguYzIifQ&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGoR6mpqe1cogg8P5yapKQxXEsaztiE6H1faDLu-d3ngblVMj0Btcq0iCVZ2Nd4j7c&_nc_ohc=nfJfEnqzW0gQ7kNvwHyUEle&_nc_gid=NI9FCL6nvliFiryyf5Ek1w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfpC2rR__2DMK5Pr_NMbIcHT3suaK-RedSfEhxCzy5jr7Q&oe=69660A13&_nc_sid=10d13b,https://www.threads.com/@nabilasyahputri,1767068754.0,False,saepudinsyarif,19.0,False,[],[],https://www.threads.com/@nabilasyahputri/post/DS38aYUkSq_
,https://www.threads.com/@saepudinsyarif/post/DS3sVRGk4X9/video-golkar-mengusulkan-pilkada-lewat-dprd-bukan-dipilih-langsung-oleh-rakyat-di,nisa345262020,Anita,False,Tolak tidak mau kami mau memilih sendiri wakil kami,0,0,0,0,,,2025-12-30T05:36:05.000Z,2026-01-09T05:27:46.953060,reply,DS4EcUMEXhY,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/532947540_18065868266229266_3690462767081693437_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40NTAuYzIifQ&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGoR6mpqe1cogg8P5yapKQxXEsaztiE6H1faDLu-d3ngblVMj0Btcq0iCVZ2Nd4j7c&_nc_ohc=Zl5SXeXE-osQ7kNvwFw4_A0&_nc_gid=NI9FCL6nvliFiryyf5Ek1w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfqgctJQcde4pA5nZRBVaS_4UcihMtlcRhm-TapP8s7C-Q&oe=69661763&_nc_sid=10d13b,https://www.threads.com/@nisa345262020,1767072965.0,False,saepudinsyarif,19.0,False,[],[],https://www.threads.com/@nisa345262020/post/DS4EcUMEXhY
,https://www.threads.com/@saepudinsyarif/post/DS3sVRGk4X9/video-golkar-mengusulkan-pilkada-lewat-dprd-bukan-dipilih-langsung-oleh-rakyat-di,rewerysiahaan,Rewery Siahaan,False,Bubar kan semua partai dan DPR cukup 2 partai satu partai yang ber kuasa satu lagi oposisi kayak yang di negara USA klau banyak partai banyak pula biaya habis untuk partai lagi pula senator nya suatu saat klau dak becus bisa di pecat jadi kerja nya senator benar2 boleh dipertanggung jawab kan tidak kayak skrng DPR nya bisa tidur2 an dan gaji terus ber jalan jadi model ind skrng DPR nya sdh ke babelasan dan tidur2 an gaji jalan terus,0,0,0,0,,,2025-12-30T04:05:39.000Z,2026-01-09T05:27:46.953060,reply,DS36GAPE4nL,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/474107835_633650899101529_8637728304399004819_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NTYuYzIifQ&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QGoR6mpqe1cogg8P5yapKQxXEsaztiE6H1faDLu-d3ngblVMj0Btcq0iCVZ2Nd4j7c&_nc_ohc=xc0amHDFTWsQ7kNvwFQ5ENS&_nc_gid=NI9FCL6nvliFiryyf5Ek1w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afoty3wb0UNiHUYVTIuMAOvLVaZcej3bw_Hx0E2bT6ibmA&oe=69661208&_nc_sid=10d13b,https://www.threads.com/@rewerysiahaan,1767067539.0,False,saepudinsyarif,19.0,False,[],[],https://www.threads.com/@rewerysiahaan/post/DS36GAPE4nL
,https://www.threads.com/@saepudinsyarif/post/DS3sVRGk4X9/video-golkar-mengusulkan-pilkada-lewat-dprd-bukan-dipilih-langsung-oleh-rakyat-di,sharnety,Sarwani Harnety,False,Begitu kalian tahu partai mana yg tidak pro Rakyat jangan di pilih partainya....ataupun calegnya.....jangan di senggol.....,0,0,0,0,,,2025-12-30T05:47:10.000Z,2026-01-09T05:27:46.953060,reply,DS4Fte3EwX6,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/476885191_1645229256412171_172159751813457031_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NTYuYzIifQ&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGoR6mpqe1cogg8P5yapKQxXEsaztiE6H1faDLu-d3ngblVMj0Btcq0iCVZ2Nd4j7c&_nc_ohc=eMNeb8ty-lEQ7kNvwFkBQ_9&_nc_gid=NI9FCL6nvliFiryyf5Ek1w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfoapJImHIadYpkxJt1m3WumFVrz9R4dIytkW9ZMhSX2Jw&oe=6965ECB7&_nc_sid=10d13b,https://www.threads.com/@sharnety,1767073630.0,False,saepudinsyarif,19.0,False,[],[],https://www.threads.com/@sharnety/post/DS4Fte3EwX6
,https://www.threads.com/@saepudinsyarif/post/DS3sVRGk4X9/video-golkar-mengusulkan-pilkada-lewat-dprd-bukan-dipilih-langsung-oleh-rakyat-di,beng4tony1dray,Wandray Beng Fatony,False,Ya setuju pemilihan kepala daerah oleh DPRD untuk lebih efisiesi dan tertib administrasi serta ketentraman dan kedamaian,0,0,0,0,,,2025-12-30T05:59:14.000Z,2026-01-09T05:27:46.953060,reply,DS4HF4NiUSN,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/467648020_923911559180419_1789729689121467926_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4yOTUuYzIifQ&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGoR6mpqe1cogg8P5yapKQxXEsaztiE6H1faDLu-d3ngblVMj0Btcq0iCVZ2Nd4j7c&_nc_ohc=DwTplpErd-wQ7kNvwGRWVP3&_nc_gid=NI9FCL6nvliFiryyf5Ek1w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfrbIuiqhAgaCBpo3aqGA208ID5nFrZLQKhJL1gT38wwPQ&oe=69661A13&_nc_sid=10d13b,https://www.threads.com/@beng4tony1dray,1767074354.0,False,saepudinsyarif,19.0,False,[],[],https://www.threads.com/@beng4tony1dray/post/DS4HF4NiUSN
,https://www.threads.com/@saepudinsyarif/post/DS3sVRGk4X9/video-golkar-mengusulkan-pilkada-lewat-dprd-bukan-dipilih-langsung-oleh-rakyat-di,jesweetsanto,J Santo FX Sipahutar,False,"Partai mana yang mendukung Pemilihan Gubernur, Bupati dan Walikota melalui DPRD ya... Rakyat sudah tahulah harus apa. Ya JANGAN DIPILIH Calon dan Partainya. Habis Perkara.",0,0,0,0,,,2025-12-30T03:39:50.000Z,2026-01-09T05:27:46.953060,reply,DS33I7Ok34O,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/502471242_18044243171622228_511546876493898929_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NDEuYzIifQ&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QGoR6mpqe1cogg8P5yapKQxXEsaztiE6H1faDLu-d3ngblVMj0Btcq0iCVZ2Nd4j7c&_nc_ohc=DIkp3LpmeR0Q7kNvwH9G4qM&_nc_gid=NI9FCL6nvliFiryyf5Ek1w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfqF0nVyI501E7keEcFRU1n8vcQuMOC4JwrH8Y3ZBrUbqw&oe=6965EFE5&_nc_sid=10d13b,https://www.threads.com/@jesweetsanto,1767065990.0,False,saepudinsyarif,19.0,False,[],[],https://www.threads.com/@jesweetsanto/post/DS33I7Ok34O
,https://www.threads.com/@saepudinsyarif/post/DS3sVRGk4X9/video-golkar-mengusulkan-pilkada-lewat-dprd-bukan-dipilih-langsung-oleh-rakyat-di,muhammadhidayah89,Agus Salim,False,Bubarkan partai kalau negara ini mau maju cukup 3 partai semua ketua partai kurup maling,0,0,0,0,,,2025-12-30T03:32:17.000Z,2026-01-09T05:27:46.953060,reply,DS32RmSgaYI,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/505746555_18323867629207290_245276839969097827_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NTcuYzIifQ&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGoR6mpqe1cogg8P5yapKQxXEsaztiE6H1faDLu-d3ngblVMj0Btcq0iCVZ2Nd4j7c&_nc_ohc=OUwGUFH6-p8Q7kNvwEN3tPd&_nc_gid=NI9FCL6nvliFiryyf5Ek1w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfoXzRJP22DKh9pODXT229oJtq2sONlxhEUYMFcKTiAu_A&oe=6965ED42&_nc_sid=10d13b,https://www.threads.com/@muhammadhidayah89,1767065537.0,False,saepudinsyarif,19.0,False,[],[],https://www.threads.com/@muhammadhidayah89/post/DS32RmSgaYI
,https://www.threads.com/@saepudinsyarif/post/DS3sVRGk4X9/video-golkar-mengusulkan-pilkada-lewat-dprd-bukan-dipilih-langsung-oleh-rakyat-di,nisa345262020,Anita,False,Tolak tidak mau kami mau memilih sendiri wakil kami,0,0,0,0,,,2025-12-30T05:36:22.000Z,2026-01-09T05:27:46.953060,reply,DS4EecNkcQ1,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/532947540_18065868266229266_3690462767081693437_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40NTAuYzIifQ&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGoR6mpqe1cogg8P5yapKQxXEsaztiE6H1faDLu-d3ngblVMj0Btcq0iCVZ2Nd4j7c&_nc_ohc=Zl5SXeXE-osQ7kNvwFw4_A0&_nc_gid=NI9FCL6nvliFiryyf5Ek1w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfqgctJQcde4pA5nZRBVaS_4UcihMtlcRhm-TapP8s7C-Q&oe=69661763&_nc_sid=10d13b,https://www.threads.com/@nisa345262020,1767072982.0,False,saepudinsyarif,19.0,False,[],[],https://www.threads.com/@nisa345262020/post/DS4EecNkcQ1
,https://www.threads.com/@saepudinsyarif/post/DS3sVRGk4X9/video-golkar-mengusulkan-pilkada-lewat-dprd-bukan-dipilih-langsung-oleh-rakyat-di,jurianto.yanto,Jurianto Yanto,False,Aku bilang bubarin tuh DPR...,0,0,0,0,,,2025-12-30T03:24:06.000Z,2026-01-09T05:27:46.953060,reply,DS31Vo5k_xX,https://instagram.fpei3-1.fna.fbcdn.net/v/t51.2885-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=instagram.fpei3-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QFeqjji82efk7Z4x7Dr9pMGq2M0UHQV8IsCFDFpJcZ_n9Y-v58djILDIBcL-KWcm-_TV1z-5DrJPpFQCQzpiXrw&_nc_ohc=jFezCB5ZvcgQ7kNvwFco6Fw&_nc_gid=v_1v3Z_-CUnYgKiGcMDK3g&edm=AJ9x6zYBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AfoDUYGGSNm_-ehCTeiXSCJSg-x7gL_aury0XNAX-wy1lA&oe=6965FFEA&_nc_sid=65462d,https://www.threads.com/@jurianto.yanto,1767065046.0,False,saepudinsyarif,19.0,False,[],[],https://www.threads.com/@jurianto.yanto/post/DS31Vo5k_xX
,https://www.threads.com/@saepudinsyarif/post/DS3sVRGk4X9/video-golkar-mengusulkan-pilkada-lewat-dprd-bukan-dipilih-langsung-oleh-rakyat-di,vandi_mas,raka,False,Boikot,0,0,0,0,,,2025-12-30T03:16:58.000Z,2026-01-09T05:27:46.953060,reply,DS30hffkQeA,https://instagram.fpei3-1.fna.fbcdn.net/v/t51.2885-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=instagram.fpei3-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QFeqjji82efk7Z4x7Dr9pMGq2M0UHQV8IsCFDFpJcZ_n9Y-v58djILDIBcL-KWcm-_TV1z-5DrJPpFQCQzpiXrw&_nc_ohc=jFezCB5ZvcgQ7kNvwFco6Fw&_nc_gid=v_1v3Z_-CUnYgKiGcMDK3g&edm=AJ9x6zYBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AfoDUYGGSNm_-ehCTeiXSCJSg-x7gL_aury0XNAX-wy1lA&oe=6965FFEA&_nc_sid=65462d,https://www.threads.com/@vandi_mas,1767064618.0,False,saepudinsyarif,19.0,False,[],[],https://www.threads.com/@vandi_mas/post/DS30hffkQeA
,https://www.threads.com/@saepudinsyarif/post/DS3sVRGk4X9/video-golkar-mengusulkan-pilkada-lewat-dprd-bukan-dipilih-langsung-oleh-rakyat-di,mn.acien,Mhd Nasier,False,Woi.... rakyat saksikan ini bagaimana mereka dgn masif mengkerdilkan suara rakyat....satu kata lawan!!! Nanti datang ke TPS coblos sampai hancur tuh surat pemilihan 🔥🔥🔥,0,0,0,0,,,2025-12-30T03:56:41.000Z,2026-01-09T05:27:46.953060,reply,DS35EUjknet,https://instagram.fpei3-1.fna.fbcdn.net/v/t51.2885-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=instagram.fpei3-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QFeqjji82efk7Z4x7Dr9pMGq2M0UHQV8IsCFDFpJcZ_n9Y-v58djILDIBcL-KWcm-_TV1z-5DrJPpFQCQzpiXrw&_nc_ohc=jFezCB5ZvcgQ7kNvwFco6Fw&_nc_gid=v_1v3Z_-CUnYgKiGcMDK3g&edm=AJ9x6zYBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AfoDUYGGSNm_-ehCTeiXSCJSg-x7gL_aury0XNAX-wy1lA&oe=6965FFEA&_nc_sid=65462d,https://www.threads.com/@mn.acien,1767067001.0,False,saepudinsyarif,19.0,False,[],[],https://www.threads.com/@mn.acien/post/DS35EUjknet
